fdc_id,description,protein,calories,sugar,sodium,portion_description,gram_weight
2708665,"Pizza with meat and vegetables, from restaurant or fast food, thick crust",10.94,259,3.23,505,1 surface inch,7.7
2708665,"Pizza with meat and vegetables, from restaurant or fast food, thick crust",10.94,259,3.23,505,"1 personal size pizza (5-7"" diameter)",247
2708665,"Pizza with meat and vegetables, from restaurant or fast food, thick crust",10.94,259,3.23,505,"1 piece, extra-large pizza",155
2708665,"Pizza with meat and vegetables, from restaurant or fast food, thick crust",10.94,259,3.23,505,"1 large pizza (13-15"" diameter)",1189
2708665,"Pizza with meat and vegetables, from restaurant or fast food, thick crust",10.94,259,3.23,505,"1 piece, NFS",149
2708665,"Pizza with meat and vegetables, from restaurant or fast food, thick crust",10.94,259,3.23,505,"1 piece, small pizza",101
2708665,"Pizza with meat and vegetables, from restaurant or fast food, thick crust",10.94,259,3.23,505,"1 piece, large pizza",149
2708665,"Pizza with meat and vegetables, from restaurant or fast food, thick crust",10.94,259,3.23,505,"1 piece, medium pizza",118
2708665,"Pizza with meat and vegetables, from restaurant or fast food, thick crust",10.94,259,3.23,505,Quantity not specified,298
2708665,"Pizza with meat and vegetables, from restaurant or fast food, thick crust",10.94,259,3.23,505,1/2 English muffin,61
2708665,"Pizza with meat and vegetables, from restaurant or fast food, thick crust",10.94,259,3.23,505,1 French bread,165
2708665,"Pizza with meat and vegetables, from restaurant or fast food, thick crust",10.94,259,3.23,505,"1 small pizza (8-10"" diameter)",604
2708666,"Pizza with extra meat and extra vegetables, thin crust",11.43,222,2.94,452,"1 medium pizza (11-12"" diameter)",796
2708666,"Pizza with extra meat and extra vegetables, thin crust",11.43,222,2.94,452,"1 piece, NFS",129
2708666,"Pizza with extra meat and extra vegetables, thin crust",11.43,222,2.94,452,"1 small pizza (8-10"" diameter)",526
2708666,"Pizza with extra meat and extra vegetables, thin crust",11.43,222,2.94,452,"1 piece, small pizza",88
2708666,"Pizza with extra meat and extra vegetables, thin crust",11.43,222,2.94,452,1 surface inch,6.7
2708666,"Pizza with extra meat and extra vegetables, thin crust",11.43,222,2.94,452,"1 personal size pizza (5-7"" diameter)",189
2708666,"Pizza with extra meat and extra vegetables, thin crust",11.43,222,2.94,452,"1 extra-large pizza (16-18"" diameter)",1184
2708666,"Pizza with extra meat and extra vegetables, thin crust",11.43,222,2.94,452,"1 piece, large pizza",129
2708666,"Pizza with extra meat and extra vegetables, thin crust",11.43,222,2.94,452,"1 piece, medium pizza",100
2708666,"Pizza with extra meat and extra vegetables, thin crust",11.43,222,2.94,452,"1 large pizza (13-15"" diameter)",1032
2708666,"Pizza with extra meat and extra vegetables, thin crust",11.43,222,2.94,452,"1 piece, extra-large pizza",135
2708666,"Pizza with extra meat and extra vegetables, thin crust",11.43,222,2.94,452,Quantity not specified,258
2708667,"Pizza with extra meat and extra vegetables, thick crust",10.97,239,2.94,478,"1 small pizza (8-10"" diameter)",706
2708667,"Pizza with extra meat and extra vegetables, thick crust",10.97,239,2.94,478,Quantity not specified,346
2708667,"Pizza with extra meat and extra vegetables, thick crust",10.97,239,2.94,478,1/2 bagel,121
2708667,"Pizza with extra meat and extra vegetables, thick crust",10.97,239,2.94,478,"1 extra-large pizza (16-18"" diameter)",1810
2708667,"Pizza with extra meat and extra vegetables, thick crust",10.97,239,2.94,478,"1 piece, extra-large pizza",181
2708667,"Pizza with extra meat and extra vegetables, thick crust",10.97,239,2.94,478,"1 personal size pizza (5-7"" diameter)",278
2708667,"Pizza with extra meat and extra vegetables, thick crust",10.97,239,2.94,478,"1 large pizza (13-15"" diameter)",1384
2708667,"Pizza with extra meat and extra vegetables, thick crust",10.97,239,2.94,478,"1 medium pizza (11-12"" diameter)",1115
2708667,"Pizza with extra meat and extra vegetables, thick crust",10.97,239,2.94,478,"1 piece, medium pizza",139
2708667,"Pizza with extra meat and extra vegetables, thick crust",10.97,239,2.94,478,"1 piece, large pizza",173
2708667,"Pizza with extra meat and extra vegetables, thick crust",10.97,239,2.94,478,1 French bread,192
2708667,"Pizza with extra meat and extra vegetables, thick crust",10.97,239,2.94,478,"1 piece, NFS",173
2708667,"Pizza with extra meat and extra vegetables, thick crust",10.97,239,2.94,478,1 surface inch,9
2708667,"Pizza with extra meat and extra vegetables, thick crust",10.97,239,2.94,478,"1 piece, small pizza",118
2708667,"Pizza with extra meat and extra vegetables, thick crust",10.97,239,2.94,478,1/2 English muffin,71
2708668,"Pizza with extra meat and extra vegetables, medium crust",11.42,233,3.09,473,1 surface inch,8.3
2708668,"Pizza with extra meat and extra vegetables, medium crust",11.42,233,3.09,473,"1 piece, extra-large pizza",169
2708668,"Pizza with extra meat and extra vegetables, medium crust",11.42,233,3.09,473,"1 piece, NFS",159
2708668,"Pizza with extra meat and extra vegetables, medium crust",11.42,233,3.09,473,"1 small pizza (8-10"" diameter)",641
2708668,"Pizza with extra meat and extra vegetables, medium crust",11.42,233,3.09,473,Quantity not specified,318
2708668,"Pizza with extra meat and extra vegetables, medium crust",11.42,233,3.09,473,"1 medium pizza (11-12"" diameter)",933
2708668,"Pizza with extra meat and extra vegetables, medium crust",11.42,233,3.09,473,"1 extra-large pizza (16-18"" diameter)",1679
2708668,"Pizza with extra meat and extra vegetables, medium crust",11.42,233,3.09,473,"1 personal size pizza (5-7"" diameter)",235
2708668,"Pizza with extra meat and extra vegetables, medium crust",11.42,233,3.09,473,"1 piece, large pizza",159
2708668,"Pizza with extra meat and extra vegetables, medium crust",11.42,233,3.09,473,"1 large pizza (13-15"" diameter)",1274
2708668,"Pizza with extra meat and extra vegetables, medium crust",11.42,233,3.09,473,"1 piece, small pizza",107
2708668,"Pizza with extra meat and extra vegetables, medium crust",11.42,233,3.09,473,"1 piece, medium pizza",117
2708669,"Pizza with meat and fruit, thin crust",10.88,227,4.12,565,"1 personal size pizza (5-7"" diameter)",170
2708669,"Pizza with meat and fruit, thin crust",10.88,227,4.12,565,1 surface inch,6
2708669,"Pizza with meat and fruit, thin crust",10.88,227,4.12,565,"1 piece, extra-large pizza",121
2708669,"Pizza with meat and fruit, thin crust",10.88,227,4.12,565,"1 piece, NFS",115
2708669,"Pizza with meat and fruit, thin crust",10.88,227,4.12,565,Quantity not specified,230
2708669,"Pizza with meat and fruit, thin crust",10.88,227,4.12,565,"1 piece, medium pizza",80
2708669,"Pizza with meat and fruit, thin crust",10.88,227,4.12,565,"1 medium pizza (11-12"" diameter)",636
2708669,"Pizza with meat and fruit, thin crust",10.88,227,4.12,565,"1 extra-large pizza (16-18"" diameter)",1206
2708669,"Pizza with meat and fruit, thin crust",10.88,227,4.12,565,"1 small pizza (8-10"" diameter)",471
2708669,"Pizza with meat and fruit, thin crust",10.88,227,4.12,565,"1 piece, large pizza",115
2708669,"Pizza with meat and fruit, thin crust",10.88,227,4.12,565,"1 piece, small pizza",78
2708669,"Pizza with meat and fruit, thin crust",10.88,227,4.12,565,"1 large pizza (13-15"" diameter)",923
2708670,"Pizza with meat and fruit, medium crust",10.98,234,4.01,560,"1 small pizza (8-10"" diameter)",636
2708670,"Pizza with meat and fruit, medium crust",10.98,234,4.01,560,"1 piece, small pizza",106
2708670,"Pizza with meat and fruit, medium crust",10.98,234,4.01,560,"1 piece, large pizza",150
2708670,"Pizza with meat and fruit, medium crust",10.98,234,4.01,560,"1 medium pizza (11-12"" diameter)",845
2708670,"Pizza with meat and fruit, medium crust",10.98,234,4.01,560,"1 large pizza (13-15"" diameter)",1198
2708670,"Pizza with meat and fruit, medium crust",10.98,234,4.01,560,"1 piece, extra-large pizza",165
2708670,"Pizza with meat and fruit, medium crust",10.98,234,4.01,560,1 surface inch,7.8
2708670,"Pizza with meat and fruit, medium crust",10.98,234,4.01,560,"1 piece, NFS",150
2708670,"Pizza with meat and fruit, medium crust",10.98,234,4.01,560,Quantity not specified,300
2708670,"Pizza with meat and fruit, medium crust",10.98,234,4.01,560,"1 piece, medium pizza",106
2708670,"Pizza with meat and fruit, medium crust",10.98,234,4.01,560,"1 extra-large pizza (16-18"" diameter)",1649
2708670,"Pizza with meat and fruit, medium crust",10.98,234,4.01,560,"1 personal size pizza (5-7"" diameter)",220
2708671,"Pizza with meat and fruit, thick crust",10.58,245,3.72,556,"1 piece, NFS",157
2708671,"Pizza with meat and fruit, thick crust",10.58,245,3.72,556,"1 personal size pizza (5-7"" diameter)",220
2708671,"Pizza with meat and fruit, thick crust",10.58,245,3.72,556,"1 piece, large pizza",157
2708671,"Pizza with meat and fruit, thick crust",10.58,245,3.72,556,1 surface inch,9
2708671,"Pizza with meat and fruit, thick crust",10.58,245,3.72,556,"1 piece, extra-large pizza",181
2708671,"Pizza with meat and fruit, thick crust",10.58,245,3.72,556,Quantity not specified,314
2708671,"Pizza with meat and fruit, thick crust",10.58,245,3.72,556,1/2 bagel,111
2708671,"Pizza with meat and fruit, thick crust",10.58,245,3.72,556,1 French bread,175
2708671,"Pizza with meat and fruit, thick crust",10.58,245,3.72,556,"1 medium pizza (11-12"" diameter)",1013
2708671,"Pizza with meat and fruit, thick crust",10.58,245,3.72,556,"1 piece, small pizza",118
2708671,"Pizza with meat and fruit, thick crust",10.58,245,3.72,556,"1 piece, medium pizza",127
2708671,"Pizza with meat and fruit, thick crust",10.58,245,3.72,556,"1 extra-large pizza (16-18"" diameter)",1810
2708671,"Pizza with meat and fruit, thick crust",10.58,245,3.72,556,1/2 English muffin,64
2708671,"Pizza with meat and fruit, thick crust",10.58,245,3.72,556,"1 small pizza (8-10"" diameter)",706
2708671,"Pizza with meat and fruit, thick crust",10.58,245,3.72,556,"1 large pizza (13-15"" diameter)",1264
2708672,"Pizza with beans and vegetables, thin crust",9.29,203,2.97,401,"1 personal size pizza (5-7"" diameter)",189
2708672,"Pizza with beans and vegetables, thin crust",9.29,203,2.97,401,"1 piece, medium pizza",100
2708672,"Pizza with beans and vegetables, thin crust",9.29,203,2.97,401,"1 piece, small pizza",88
2708672,"Pizza with beans and vegetables, thin crust",9.29,203,2.97,401,"1 medium pizza (11-12"" diameter)",796
2708672,"Pizza with beans and vegetables, thin crust",9.29,203,2.97,401,"1 piece, NFS",129
2708672,"Pizza with beans and vegetables, thin crust",9.29,203,2.97,401,"1 piece, large pizza",129
2708672,"Pizza with beans and vegetables, thin crust",9.29,203,2.97,401,"1 large pizza (13-15"" diameter)",1032
2708672,"Pizza with beans and vegetables, thin crust",9.29,203,2.97,401,"1 extra-large pizza (16-18"" diameter)",1346
2708672,"Pizza with beans and vegetables, thin crust",9.29,203,2.97,401,"1 small pizza (8-10"" diameter)",526
2708672,"Pizza with beans and vegetables, thin crust",9.29,203,2.97,401,Quantity not specified,258
2708672,"Pizza with beans and vegetables, thin crust",9.29,203,2.97,401,"1 piece, extra-large pizza",135
2708672,"Pizza with beans and vegetables, thin crust",9.29,203,2.97,401,1 surface inch,6.7
2708673,"Pizza with beans and vegetables, thick crust",9.46,225,2.97,441,"1 piece, extra-large pizza",181
2708673,"Pizza with beans and vegetables, thick crust",9.46,225,2.97,441,1 surface inch,9
2708673,"Pizza with beans and vegetables, thick crust",9.46,225,2.97,441,1/2 English muffin,71
2708673,"Pizza with beans and vegetables, thick crust",9.46,225,2.97,441,"1 piece, medium pizza",139
2708673,"Pizza with beans and vegetables, thick crust",9.46,225,2.97,441,"1 piece, large pizza",173
2708673,"Pizza with beans and vegetables, thick crust",9.46,225,2.97,441,"1 medium pizza (11-12"" diameter)",1115
2708673,"Pizza with beans and vegetables, thick crust",9.46,225,2.97,441,"1 piece, small pizza",118
2708673,"Pizza with beans and vegetables, thick crust",9.46,225,2.97,441,1/2 bagel,121
2708673,"Pizza with beans and vegetables, thick crust",9.46,225,2.97,441,"1 small pizza (8-10"" diameter)",706
2708673,"Pizza with beans and vegetables, thick crust",9.46,225,2.97,441,"1 personal size pizza (5-7"" diameter)",278
2708673,"Pizza with beans and vegetables, thick crust",9.46,225,2.97,441,"1 extra-large pizza (16-18"" diameter)",1810
2708673,"Pizza with beans and vegetables, thick crust",9.46,225,2.97,441,1 French bread,192
2708673,"Pizza with beans and vegetables, thick crust",9.46,225,2.97,441,"1 large pizza (13-15"" diameter)",1384
2708673,"Pizza with beans and vegetables, thick crust",9.46,225,2.97,441,Quantity not specified,346
2708673,"Pizza with beans and vegetables, thick crust",9.46,225,2.97,441,"1 piece, NFS",173
2708674,"Pizza, no cheese, thin crust",7.46,276,5.03,551,1 surface inch,3.9
2708674,"Pizza, no cheese, thin crust",7.46,276,5.03,551,"1 medium pizza (11-12"" diameter)",432
2708674,"Pizza, no cheese, thin crust",7.46,276,5.03,551,"1 small pizza (8-10"" diameter)",306
2708674,"Pizza, no cheese, thin crust",7.46,276,5.03,551,"1 extra-large pizza (16-18"" diameter)",809
2708674,"Pizza, no cheese, thin crust",7.46,276,5.03,551,"1 piece, small pizza",51
2708674,"Pizza, no cheese, thin crust",7.46,276,5.03,551,"1 piece, extra-large pizza",81
2708674,"Pizza, no cheese, thin crust",7.46,276,5.03,551,"1 piece, medium pizza",54
2708674,"Pizza, no cheese, thin crust",7.46,276,5.03,551,"1 personal size pizza (5-7"" diameter)",110
2708674,"Pizza, no cheese, thin crust",7.46,276,5.03,551,"1 large pizza (13-15"" diameter)",599
2708674,"Pizza, no cheese, thin crust",7.46,276,5.03,551,Quantity not specified,150
2708674,"Pizza, no cheese, thin crust",7.46,276,5.03,551,"1 piece, large pizza",75
2708674,"Pizza, no cheese, thin crust",7.46,276,5.03,551,"1 piece, NFS",75
2708675,"Pizza, no cheese, thick crust",7.58,293,5.47,514,"1 piece, extra-large pizza",129
2708675,"Pizza, no cheese, thick crust",7.58,293,5.47,514,1/2 bagel,79
2708675,"Pizza, no cheese, thick crust",7.58,293,5.47,514,"1 extra-large pizza (16-18"" diameter)",1287
2708675,"Pizza, no cheese, thick crust",7.58,293,5.47,514,Quantity not specified,248
2708675,"Pizza, no cheese, thick crust",7.58,293,5.47,514,"1 piece, medium pizza",84
2708675,"Pizza, no cheese, thick crust",7.58,293,5.47,514,1 surface inch,6.4
2708675,"Pizza, no cheese, thick crust",7.58,293,5.47,514,"1 piece, NFS",124
2708675,"Pizza, no cheese, thick crust",7.58,293,5.47,514,"1 piece, small pizza",82
2708675,"Pizza, no cheese, thick crust",7.58,293,5.47,514,"1 piece, large pizza",124
2708675,"Pizza, no cheese, thick crust",7.58,293,5.47,514,1/2 English muffin,46
2708675,"Pizza, no cheese, thick crust",7.58,293,5.47,514,"1 large pizza (13-15"" diameter)",988
2708675,"Pizza, no cheese, thick crust",7.58,293,5.47,514,1 French bread,125
2708675,"Pizza, no cheese, thick crust",7.58,293,5.47,514,"1 medium pizza (11-12"" diameter)",676
2708675,"Pizza, no cheese, thick crust",7.58,293,5.47,514,"1 small pizza (8-10"" diameter)",495
2708675,"Pizza, no cheese, thick crust",7.58,293,5.47,514,"1 personal size pizza (5-7"" diameter)",207
2708676,"White pizza, cheese, thin crust",12.4,285,2.97,521,"1 piece, large pizza",92
2708676,"White pizza, cheese, thin crust",12.4,285,2.97,521,"1 piece, NFS",92
2708676,"White pizza, cheese, thin crust",12.4,285,2.97,521,Quantity not specified,184
2708676,"White pizza, cheese, thin crust",12.4,285,2.97,521,"1 extra-large pizza (16-18"" diameter)",1056
